Open,High,Low,Volume,Predicted Price
111.43,112.470001,108.849998,1,109.76955699244418
110.0,114.699997,108.25,1,111.75447440143529
113.290001,116.730003,112.489998,1,114.84376417467527
115.800003,117.5,115.589996,1,116.50675148168149
116.519997,118.019997,115.43,1,116.38356050992063
115.800003,118.160004,114.760002,1,116.35151821116403
117.949997,119.93,117.940002,1,119.02715930098921
118.339996,120.5,118.220001,1,119.4667183756512
120.0,122.440002,119.5,1,121.0401503783961
120.93,130.490005,120.620003,1,127.49461938255412
129.130005,132.940002,128.899994,1,131.42360094060422
133.080002,136.270004,132.75,1,134.82985917373085
136.229996,137.479996,135.279999,1,136.02980316428634
137.139999,140.279999,136.279999,1,138.43791227635217
139.369995,139.979996,137.050003,1,137.61055883856622
138.850006,141.020004,138.820007,1,140.070448796582
