Date,Close,Predicted Price
2017-09-11,159.880005,-642.6032863375268
2017-09-18,151.889999,-525.5366310876868
2017-09-25,154.119995,-411.4225760077311
2017-10-02,155.300003,-188.1463572217625
2017-10-09,156.990005,-139.56575756868264
2017-10-16,156.25,-301.5476287736998
2017-10-23,163.050003,-285.45852730005095
2017-10-30,172.5,-612.4057726737879
2017-11-06,174.669998,-329.6948458030163
2017-11-13,170.149994,-254.25650711694692
2017-11-20,174.970001,-121.7350550016931
2017-11-27,171.050003,-450.9552236209309
2017-12-04,169.369995,-333.1887995673084
2017-12-11,173.970001,-334.4765945367262
2017-12-18,175.009995,-253.40230738385563
2017-12-25,169.229996,-183.86384083597116
2018-01-01,175.0,-195.4126296330917
2018-01-08,177.089996,-226.11569585801277
2018-01-15,178.460007,-287.6095446578304
2018-01-22,171.509995,-524.8097037151941
2018-01-29,160.5,-795.8715624906436
2018-02-05,156.410004,-1001.4500751497144
2018-02-12,172.429993,-650.9522328147007
2018-02-19,175.5,-322.4449645465168
2018-02-26,176.210007,-559.9564755210639
2018-03-05,179.979996,-331.58442845322213
2018-03-12,178.020004,-385.7376647454991
2018-03-19,164.940002,-461.4948819784889
2018-03-26,167.779999,-404.2457623990716
2018-03-29,167.779999,29.86173134153972
