Open,High,Low,Volume
0.5466,0.5789,0.5466,1
0.575,0.5903,0.575,1
0.5764,0.5826,0.5686,1
0.571,0.5724,0.5597,1
0.561,0.5659,0.5532,1
0.5621,0.5826,0.5621,1
0.5764,0.5814,0.571,1
0.5724,0.5851,0.5724,1
0.5826,0.5877,0.5814,1
0.5814,0.5877,0.5814,1
0.5851,0.5903,0.5789,1
0.5903,0.6068,0.5877,1
0.6005,0.6068,0.5877,1
0.593,0.593,0.5545,1
0.5545,0.5559,0.5441,1
0.5597,0.5659,0.5545,1
0.5686,0.5724,0.5597,1
0.5597,0.5597,0.5366,1
0.5532,0.575,0.5532,1
0.5686,0.5724,0.5545,1
0.5532,0.5545,0.5186,1
0.5186,0.5223,0.5072,1
0.5148,0.5288,0.5111,1
0.5288,0.561,0.5186,1
0.5559,0.5597,0.5466,1
0.5466,0.5507,0.5392,1
0.5392,0.5404,0.5302,1
0.5342,0.5649,0.5342,1
0.5621,0.5789,0.561,1
0.5764,0.5814,0.5428,1
0.561,0.5621,0.5366,1
0.5441,0.5494,0.5404,1
0.5366,0.5404,0.5046,1
0.525,0.5404,0.5209,1
0.5329,0.5507,0.5329,1
0.5392,0.5494,0.5342,1
0.5494,0.5545,0.5329,1
0.5392,0.5466,0.5366,1
0.5428,0.5441,0.525,1
0.525,0.5276,0.5148,1
0.5223,0.5302,0.5209,1
0.525,0.5329,0.5173,1
0.5288,0.5532,0.5276,1
0.5532,0.5621,0.5392,1
0.5342,0.5342,0.5223,1
0.5329,0.5404,0.5302,1
0.5392,0.5428,0.5329,1
0.5342,0.5366,0.525,1
0.5276,0.5276,0.5209,1
0.5223,0.525,0.5148,1
0.5186,0.5288,0.5186,1
0.5288,0.5302,0.5223,1
0.5342,0.5428,0.5302,1
0.5428,0.5441,0.5276,1
0.5342,0.5342,0.5288,1
0.5342,0.5545,0.5329,1
0.5466,0.5559,0.5466,1
0.5545,0.561,0.5532,1
0.5559,0.5724,0.5404,1
0.571,0.593,0.5659,1
0.5851,0.5877,0.571,1
0.575,0.5764,0.5559,1
0.5724,0.5724,0.561,1
0.5659,0.571,0.5621,1
0.571,0.5851,0.5686,1
0.5826,0.5826,0.5659,1
0.5659,0.5659,0.5559,1
0.5621,0.5903,0.5597,1
0.5814,0.5865,0.561,1
0.561,0.5621,0.5507,1
0.5559,0.5649,0.5559,1
0.5621,0.5789,0.561,1
0.5789,0.6082,0.575,1
0.6068,0.6455,0.6068,1
0.6404,0.6583,0.6391,1
0.6467,0.6493,0.6326,1
0.6391,0.6404,0.6248,1
0.6467,0.6671,0.6391,1
0.6646,0.6864,0.6621,1
0.6813,0.6826,0.6711,1
0.6813,0.6991,0.6788,1
0.6966,0.7004,0.6762,1
0.6762,0.6813,0.6556,1
0.6762,0.6991,0.6711,1
0.6966,0.7004,0.6813,1
0.6839,0.6864,0.6583,1
0.6543,0.6671,0.6455,1
0.6646,0.6788,0.6646,1
0.6762,0.6788,0.6517,1
0.6556,0.6685,0.6506,1
0.661,0.6788,0.661,1
0.6711,0.6788,0.6671,1
0.6735,0.6762,0.6685,1
0.6711,0.6724,0.6646,1
0.6685,0.6685,0.6543,1
0.6543,0.6556,0.6417,1
0.6467,0.6621,0.6455,1
0.6543,0.661,0.6455,1
0.6455,0.6556,0.6404,1
0.6583,0.6902,0.6543,1
0.6888,0.7031,0.6813,1
0.7004,0.7158,0.6966,1
0.7144,0.7196,0.7094,1
0.7144,0.7313,0.7085,1
0.7262,0.7313,0.7144,1
0.7196,0.7248,0.7118,1
0.7118,0.7696,0.7094,1
0.7696,0.821,0.7671,1
0.7978,0.7978,0.7619,1
0.7785,0.8478,0.7646,1
0.8785,0.89,0.8222,1
0.8118,0.8171,0.7825,1
0.7799,0.8401,0.7737,1
0.8375,0.8466,0.8017,1
0.7978,0.8055,0.7902,1
0.7978,0.8478,0.7952,1
0.8466,0.89,0.8324,1
0.8913,0.913,0.853,1
0.8618,0.8913,0.8401,1
0.8861,0.894,0.8656,1
0.894,0.8966,0.8749,1
0.8861,0.8861,0.8683,1
0.8785,0.8796,0.8478,1
0.8618,0.8618,0.8438,1
0.8438,0.853,0.8337,1
0.8375,0.8427,0.8235,1
0.8466,0.9064,0.8427,1
0.9105,0.9552,0.9105,1
0.936,0.9977,0.9259,1
0.9925,1.0617,0.9873,1
1.0629,1.0757,1.0118,1
1.0144,1.0144,0.9861,1
0.9963,0.9977,0.9671,1
0.972,1.0257,0.9514,1
1.0091,1.0526,1.0078,1
1.045,1.109,1.0309,1
1.109,1.1385,1.0847,1
1.1038,1.1331,1.0821,1
1.1218,1.1258,1.0694,1
1.077,1.0873,1.0334,1
1.05,1.0899,1.0438,1
1.077,1.1014,1.0731,1
1.0731,1.0924,1.0654,1
1.0617,1.0654,1.0295,1
1.0295,1.0682,1.0295,1
1.0731,1.0847,1.0579,1
1.0526,1.0579,1.0155,1
1.0412,1.0526,1.0144,1
1.0144,1.0412,0.9977,1
1.045,1.0847,1.0374,1
1.0731,1.077,1.0334,1
1.05,1.0937,1.045,1
1.0899,1.114,1.0899,1
1.0847,1.0899,1.0579,1
1.0821,1.0937,1.0579,1
1.0617,1.0694,1.0412,1
1.0654,1.0821,1.0617,1
1.0731,1.077,1.0334,1
1.0144,1.0257,0.9938,1
0.9938,1.0334,0.9938,1
1.0064,1.0694,0.9963,1
1.0899,1.1462,1.0694,1
1.1411,1.1474,1.1218,1
1.1411,1.1615,1.1052,1
1.114,1.1218,1.0821,1
1.0821,1.1218,1.077,1
1.0974,1.1411,1.0821,1
1.1371,1.1411,1.114,1
1.1167,1.1218,1.077,1
1.0654,1.114,1.0617,1
1.109,1.1331,1.0974,1
1.1371,1.1691,1.1331,1
1.1411,1.1615,1.1294,1
1.1218,1.1974,1.109,1
1.2228,1.2294,1.1808,1
1.1858,1.2334,1.1858,1
1.2089,1.2217,1.1898,1
1.1858,1.2013,1.1691,1
1.2089,1.2433,1.205,1
1.2334,1.273,1.2294,1
1.2446,1.2768,1.2407,1
1.2691,1.2768,1.2562,1
1.2691,1.2819,1.2614,1
1.2768,1.2883,1.2446,1
1.2859,1.3126,1.2653,1
1.273,1.2933,1.273,1
1.2859,1.2933,1.2614,1
1.2321,1.2717,1.2267,1
1.2154,1.2228,1.1999,1
1.2115,1.2562,1.2076,1
1.2512,1.2717,1.2512,1
1.2665,1.2665,1.2459,1
1.2512,1.2553,1.2076,1
1.2115,1.2115,1.1601,1
1.1679,1.1999,1.1589,1
1.1949,1.2115,1.191,1
1.1999,1.2076,1.1795,1
1.191,1.2459,1.1833,1
1.2459,1.2833,1.2396,1
1.2717,1.2833,1.2553,1
1.2833,1.2872,1.2626,1
1.2717,1.2717,1.2396,1
1.2396,1.2459,1.2321,1
1.2347,1.2717,1.2347,1
1.2459,1.2588,1.2321,1
1.2588,1.2588,1.2433,1
1.2433,1.2459,1.2267,1
1.2396,1.2717,1.2396,1
1.2588,1.2833,1.2459,1
1.2553,1.278,1.2459,1
1.2626,1.2754,1.2588,1
1.2626,1.2717,1.2396,1
1.3269,1.3356,1.2154,1
1.3269,1.3587,1.278,1
1.2872,1.3356,1.2626,1
1.3269,1.3356,1.2909,1
1.319,1.3512,1.3075,1
1.3421,1.3471,1.3037,1
1.3269,1.3829,1.2944,1
1.3421,1.3587,1.2944,1
1.3037,1.3269,1.278,1
1.2944,1.3037,1.278,1
1.2944,1.3104,1.2717,1
1.3037,1.3037,1.2717,1
1.278,1.3104,1.2717,1
1.3037,1.3356,1.2944,1
1.2944,1.3104,1.2396,1
1.2553,1.2553,1.1679,1
1.191,1.2396,1.191,1
1.2154,1.2553,1.2076,1
1.2459,1.3037,1.2396,1
1.3104,1.3741,1.3104,1
1.3741,1.4316,1.3512,1
1.4062,1.4062,1.3829,1
1.4151,1.4316,1.3676,1
1.3741,1.3829,1.3269,1
1.3421,1.3587,1.319,1
1.3269,1.3676,1.319,1
1.3741,1.3906,1.2944,1
1.3269,1.3676,1.3269,1
1.3587,1.3741,1.3421,1
1.3587,1.3676,1.3356,1
1.3421,1.3421,1.2944,1
1.3104,1.3269,1.3037,1
1.319,1.3421,1.319,1
1.3104,1.3269,1.2872,1
1.2944,1.3512,1.278,1
1.3512,1.3906,1.3421,1
1.3829,1.4946,1.3676,1
1.479,1.5098,1.4704,1
1.5443,1.5443,1.4651,1
1.5853,1.6083,1.561,1
1.5853,1.5932,1.5443,1
1.561,1.6083,1.5521,1
1.5521,1.6006,1.5369,1
1.5853,1.6006,1.561,1
1.5766,1.5853,1.5443,1
1.5853,1.6006,1.5687,1
1.6083,1.68,1.5932,1
1.657,1.7211,1.6496,1
1.6967,1.7136,1.6725,1
1.6892,1.7044,1.6648,1
1.6967,1.7136,1.6648,1
1.6725,1.6892,1.6496,1
1.6648,1.68,1.6496,1
1.6725,1.7366,1.657,1
1.7531,1.7684,1.68,1
1.6648,1.7044,1.6251,1
1.68,1.6892,1.6083,1
1.6403,1.657,1.6006,1
1.6083,1.6163,1.5521,1
1.6083,1.6967,1.5853,1
1.7044,1.7441,1.7006,1
1.7288,1.7775,1.6892,1
1.7531,1.7684,1.6892,1
1.6967,1.6967,1.6496,1
1.657,1.684,1.6403,1
1.6648,1.6725,1.6328,1
1.6648,1.6725,1.6457,1
1.657,1.6892,1.6083,1
1.6163,1.7366,1.6083,1
1.7328,1.7927,1.7211,1
1.7684,1.8531,1.7684,1
1.817,1.857,1.8085,1
1.8414,1.8813,1.7775,1
1.7927,1.7927,1.7366,1
1.7366,1.825,1.7366,1
1.817,1.8813,1.8085,1
1.8646,1.8813,1.8414,1
1.8722,1.9132,1.8492,1
1.9057,1.9057,1.7775,1
1.7775,1.7853,1.7366,1
1.7775,1.7927,1.7044,1
1.7366,1.7775,1.7288,1
1.7366,1.7417,1.657,1
1.7441,1.7531,1.7044,1
1.7211,1.7288,1.6648,1
1.7044,1.7441,1.657,1
1.6725,1.6967,1.5213,1
1.5443,1.5443,1.1371,1
1.2321,1.3447,1.0438,1
1.2321,1.3447,1.2167,1
1.2562,1.2959,1.1526,1
1.1449,1.1679,1.0961,1
1.1038,1.1206,0.8847,1
0.9453,1.0322,0.9284,1
0.9849,1.0807,0.936,1
1.0961,1.2808,1.0322,1
1.2808,1.3769,1.2321,1
1.2407,1.2653,1.2013,1
1.2167,1.2321,1.0961,1
1.1371,1.1921,1.1128,1
1.1601,1.2407,1.1601,1
1.2241,1.2653,1.1845,1
1.1845,1.2013,1.1601,1
1.1679,1.2013,1.1526,1
1.1921,1.2241,1.1768,1
1.2321,1.2808,1.2294,1
1.2562,1.2653,1.1845,1
1.2089,1.2321,1.1679,1
1.1768,1.1845,1.1206,1
1.1449,1.1679,1.1038,1
1.1679,1.1679,1.0886,1
1.0886,1.1526,1.0641,1
1.1371,1.1601,1.1128,1
1.1768,1.2089,1.1563,1
1.1845,1.1845,1.1526,1
1.1601,1.1679,1.1128,1
1.0807,1.1038,0.9758,1
1.0731,1.0886,1.0486,1
1.0641,1.0731,1.0399,1
1.0566,1.0694,0.9526,1
0.9682,1.0001,0.9526,1
0.9925,1.0641,0.9925,1
1.0731,1.1167,1.0641,1
1.1038,1.1601,1.0847,1
1.0807,1.1526,1.0641,1
1.1128,1.1128,1.0731,1
1.1038,1.2013,1.0961,1
1.2089,1.2241,1.1845,1
