Open,High,Low,Volume,Close,Date,Stock,OpenInt
1.7611,1.803,1.6856,1,1.6939,11-06-1992,MSFT,0
1.7273,1.7694,1.7106,1,1.7611,12-06-1992,MSFT,0
1.7611,1.8368,1.7611,1,1.778,15-06-1992,MSFT,0
1.778,1.7945,1.7023,1,1.7106,16-06-1992,MSFT,0
1.7023,1.7194,1.6772,1,1.7023,17-06-1992,MSFT,0
1.7194,1.7611,1.6685,1,1.7023,18-06-1992,MSFT,0
1.7273,1.7442,1.7106,1,1.7273,19-06-1992,MSFT,0
1.7194,1.7526,1.6772,1,1.7442,22-06-1992,MSFT,0
1.7611,1.778,1.7106,1,1.7273,23-06-1992,MSFT,0
1.736,1.736,1.6856,1,1.7023,24-06-1992,MSFT,0
1.7023,1.7023,1.5598,1,1.6436,25-06-1992,MSFT,0
1.6353,1.6436,1.543,1,1.5681,26-06-1992,MSFT,0
1.61,1.7106,1.6019,1,1.7023,29-06-1992,MSFT,0
1.7106,1.7194,1.6353,1,1.6436,30-06-1992,MSFT,0
1.6522,1.7106,1.6353,1,1.6939,01-07-1992,MSFT,0
1.7106,1.7194,1.6186,1,1.6436,02-07-1992,MSFT,0
1.6436,1.6522,1.593,1,1.6353,06-07-1992,MSFT,0
1.6436,1.6436,1.5851,1,1.6019,07-07-1992,MSFT,0
1.6019,1.6186,1.543,1,1.61,08-07-1992,MSFT,0
1.6186,1.6605,1.6019,1,1.6186,09-07-1992,MSFT,0
1.6268,1.6436,1.593,1,1.6353,10-07-1992,MSFT,0
1.6436,1.6772,1.61,1,1.6436,13-07-1992,MSFT,0
1.6605,1.6772,1.6522,1,1.6685,14-07-1992,MSFT,0
1.6856,1.7194,1.6685,1,1.6772,15-07-1992,MSFT,0
1.6685,1.7023,1.6605,1,1.7023,16-07-1992,MSFT,0
1.6856,1.6939,1.6436,1,1.6522,17-07-1992,MSFT,0
1.6353,1.6522,1.61,1,1.6268,20-07-1992,MSFT,0
1.6436,1.7106,1.6353,1,1.6856,21-07-1992,MSFT,0
1.6856,1.6856,1.6353,1,1.6436,22-07-1992,MSFT,0
1.6436,1.7023,1.6186,1,1.6685,23-07-1992,MSFT,0
1.6685,1.736,1.6685,1,1.7106,24-07-1992,MSFT,0
1.7106,1.7273,1.7023,1,1.7194,27-07-1992,MSFT,0
1.7273,1.7526,1.7106,1,1.736,28-07-1992,MSFT,0
1.7526,1.7611,1.6939,1,1.736,29-07-1992,MSFT,0
1.7273,1.7526,1.7194,1,1.7194,30-07-1992,MSFT,0
1.7273,1.7273,1.7023,1,1.7106,31-07-1992,MSFT,0
1.7106,1.7442,1.6939,1,1.736,03-08-1992,MSFT,0
1.736,1.7526,1.7273,1,1.736,04-08-1992,MSFT,0
1.736,1.736,1.6772,1,1.6939,05-08-1992,MSFT,0
1.6772,1.6939,1.6522,1,1.6772,06-08-1992,MSFT,0
1.6772,1.736,1.6605,1,1.6605,07-08-1992,MSFT,0
1.6685,1.7023,1.6605,1,1.6685,10-08-1992,MSFT,0
1.6772,1.6939,1.6436,1,1.6772,11-08-1992,MSFT,0
1.6856,1.7023,1.6605,1,1.6685,12-08-1992,MSFT,0
1.6772,1.6856,1.6605,1,1.6685,13-08-1992,MSFT,0
1.6685,1.6856,1.6605,1,1.6685,14-08-1992,MSFT,0
1.6605,1.6685,1.6353,1,1.6353,17-08-1992,MSFT,0
1.6186,1.6605,1.6019,1,1.6353,18-08-1992,MSFT,0
1.6353,1.6605,1.6186,1,1.6268,19-08-1992,MSFT,0
1.6353,1.6605,1.6186,1,1.6522,20-08-1992,MSFT,0
1.6605,1.6685,1.6186,1,1.6436,21-08-1992,MSFT,0
1.6353,1.6436,1.6186,1,1.6186,24-08-1992,MSFT,0
1.6186,1.6605,1.61,1,1.6522,25-08-1992,MSFT,0
1.6522,1.7023,1.6522,1,1.6856,26-08-1992,MSFT,0
1.6939,1.736,1.6939,1,1.7273,27-08-1992,MSFT,0
1.7273,1.7526,1.7273,1,1.7526,28-08-1992,MSFT,0
1.7442,1.7611,1.7273,1,1.7526,31-08-1992,MSFT,0
1.736,1.7526,1.7194,1,1.7526,01-09-1992,MSFT,0
1.7526,1.778,1.736,1,1.7694,02-09-1992,MSFT,0
1.778,1.8197,1.778,1,1.803,03-09-1992,MSFT,0
1.7945,1.7945,1.778,1,1.786,04-09-1992,MSFT,0
1.786,1.8113,1.7694,1,1.803,08-09-1992,MSFT,0
1.803,1.8451,1.7945,1,1.8368,09-09-1992,MSFT,0
1.8368,1.8617,1.8197,1,1.8617,10-09-1992,MSFT,0
1.8451,1.8617,1.8368,1,1.8531,11-09-1992,MSFT,0
1.8786,1.9287,1.8786,1,1.9203,14-09-1992,MSFT,0
1.9203,1.9203,1.8786,1,1.912,15-09-1992,MSFT,0
1.8786,1.9203,1.8698,1,1.8867,16-09-1992,MSFT,0
1.8952,1.9203,1.8867,1,1.9037,17-09-1992,MSFT,0
1.912,1.9203,1.8451,1,1.8786,18-09-1992,MSFT,0
1.8531,1.8698,1.8368,1,1.8617,21-09-1992,MSFT,0
1.8617,1.8617,1.8197,1,1.828,22-09-1992,MSFT,0
1.828,1.8786,1.8197,1,1.8617,23-09-1992,MSFT,0
1.8617,1.8952,1.8617,1,1.8867,24-09-1992,MSFT,0
1.8867,1.8867,1.786,1,1.8531,25-09-1992,MSFT,0
1.7945,1.8368,1.7945,1,1.8113,28-09-1992,MSFT,0
1.8113,1.8617,1.8113,1,1.8531,29-09-1992,MSFT,0
1.8786,1.8952,1.8531,1,1.8952,30-09-1992,MSFT,0
1.8786,1.9037,1.8698,1,1.8698,01-10-1992,MSFT,0
1.8617,1.8786,1.8368,1,1.8531,02-10-1992,MSFT,0
1.8451,1.9203,1.778,1,1.9203,05-10-1992,MSFT,0
1.9371,1.9625,1.912,1,1.9371,06-10-1992,MSFT,0
1.9371,1.9792,1.9037,1,1.9037,07-10-1992,MSFT,0
1.9371,1.9873,1.9203,1,1.9625,08-10-1992,MSFT,0
1.9625,1.9625,1.9203,1,1.9371,09-10-1992,MSFT,0
1.9539,1.9792,1.9453,1,1.9705,12-10-1992,MSFT,0
1.996,2.0043,1.9539,1,1.9792,13-10-1992,MSFT,0
1.9873,1.996,1.9539,1,1.9625,14-10-1992,MSFT,0
1.9539,1.996,1.9453,1,1.9873,15-10-1992,MSFT,0
1.996,2.0126,1.9705,1,2.0043,16-10-1992,MSFT,0
1.996,2.0715,1.996,1,2.0629,19-10-1992,MSFT,0
2.0715,2.1133,2.0462,1,2.0629,20-10-1992,MSFT,0
2.0715,2.1133,2.0629,1,2.1133,21-10-1992,MSFT,0
2.1133,2.1216,2.0715,1,2.1133,22-10-1992,MSFT,0
2.1216,2.1216,2.0715,1,2.0797,23-10-1992,MSFT,0
2.0797,2.1216,2.0629,1,2.1133,26-10-1992,MSFT,0
2.1133,2.1216,2.0545,1,2.0715,27-10-1992,MSFT,0
2.0715,2.0882,2.0545,1,2.0797,28-10-1992,MSFT,0
2.0882,2.1133,2.0797,1,2.1133,29-10-1992,MSFT,0
2.1133,2.1133,2.0797,1,2.0882,30-10-1992,MSFT,0
2.0963,2.1133,2.0629,1,2.1049,02-11-1992,MSFT,0
2.1049,2.1133,2.0629,1,2.0715,03-11-1992,MSFT,0
2.0715,2.1133,2.0715,1,2.0797,04-11-1992,MSFT,0
2.0963,2.1718,2.0715,1,2.1635,05-11-1992,MSFT,0
2.1551,2.1886,2.1467,1,2.1804,06-11-1992,MSFT,0
2.1804,2.1804,2.1299,1,2.1635,09-11-1992,MSFT,0
2.1635,2.1886,2.1551,1,2.1804,10-11-1992,MSFT,0
2.1804,2.2307,2.1718,1,2.2055,11-11-1992,MSFT,0
2.2055,2.2136,2.1635,1,2.1971,12-11-1992,MSFT,0
2.1971,2.2055,2.1718,1,2.1886,13-11-1992,MSFT,0
2.1886,2.1971,2.1718,1,2.1804,16-11-1992,MSFT,0
2.1804,2.2136,2.0963,1,2.1133,17-11-1992,MSFT,0
2.1299,2.1718,2.1133,1,2.1635,18-11-1992,MSFT,0
2.1718,2.2307,2.1718,1,2.2136,19-11-1992,MSFT,0
2.2136,2.2307,2.2055,1,2.2307,20-11-1992,MSFT,0
2.1216,2.1551,2.0545,1,2.0797,23-11-1992,MSFT,0
2.1467,2.1804,2.0963,1,2.1551,24-11-1992,MSFT,0
2.1635,2.1718,2.1216,1,2.1467,25-11-1992,MSFT,0
2.1551,2.1718,2.1385,1,2.1551,27-11-1992,MSFT,0
2.1718,2.1886,2.1551,1,2.1886,30-11-1992,MSFT,0
2.1804,2.1971,2.1635,1,2.1886,01-12-1992,MSFT,0
2.1886,2.1971,2.1299,1,2.1299,02-12-1992,MSFT,0
2.1299,2.1718,2.1299,1,2.1551,03-12-1992,MSFT,0
2.1551,2.1718,2.1467,1,2.1551,04-12-1992,MSFT,0
2.1635,2.1971,2.1385,1,2.1971,07-12-1992,MSFT,0
2.2055,2.2136,2.1551,1,2.1718,08-12-1992,MSFT,0
2.1551,2.1886,2.1467,1,2.1635,09-12-1992,MSFT,0
2.1133,2.1551,2.0797,1,2.0963,10-12-1992,MSFT,0
2.0797,2.0963,2.0126,1,2.0294,11-12-1992,MSFT,0
2.0378,2.0715,2.0378,1,2.0462,14-12-1992,MSFT,0
2.0545,2.0629,2.0126,1,2.0294,15-12-1992,MSFT,0
2.0378,2.0715,2.0043,1,2.0462,16-12-1992,MSFT,0
2.0545,2.1216,2.0462,1,2.1133,17-12-1992,MSFT,0
2.0963,2.1216,2.0797,1,2.1133,18-12-1992,MSFT,0
2.1133,2.1635,2.0963,1,2.1299,21-12-1992,MSFT,0
2.1385,2.1551,2.0462,1,2.0629,22-12-1992,MSFT,0
2.0715,2.0715,2.021,1,2.0545,23-12-1992,MSFT,0
2.0545,2.0545,2.021,1,2.0545,24-12-1992,MSFT,0
2.0545,2.0629,2.021,1,2.0545,28-12-1992,MSFT,0
2.0545,2.0545,2.0294,1,2.0378,29-12-1992,MSFT,0
2.0378,2.0462,2.0043,1,2.021,30-12-1992,MSFT,0
2.021,2.0294,2.0043,1,2.0043,31-12-1992,MSFT,0
1.996,2.0126,1.9873,1,2.0043,04-01-1993,MSFT,0
1.996,2.0378,1.996,1,2.0378,05-01-1993,MSFT,0
2.0462,2.0963,2.0378,1,2.0963,06-01-1993,MSFT,0
2.0963,2.1133,2.0462,1,2.0545,07-01-1993,MSFT,0
2.0545,2.0715,2.0294,1,2.0462,08-01-1993,MSFT,0
2.0545,2.0963,2.0294,1,2.0963,11-01-1993,MSFT,0
2.0963,2.1467,2.0882,1,2.1133,12-01-1993,MSFT,0
2.1049,2.1718,2.0715,1,2.1467,13-01-1993,MSFT,0
2.1718,2.2136,2.1299,1,2.1467,14-01-1993,MSFT,0
2.0545,2.1385,2.0462,1,2.1133,15-01-1993,MSFT,0
2.1049,2.1133,2.0715,1,2.0963,18-01-1993,MSFT,0
2.0963,2.0963,2.0715,1,2.0797,19-01-1993,MSFT,0
2.0797,2.0963,2.0629,1,2.0797,20-01-1993,MSFT,0
2.0629,2.1133,2.0378,1,2.1049,21-01-1993,MSFT,0
2.1133,2.1216,2.0882,1,2.1049,22-01-1993,MSFT,0
2.0963,2.1216,2.0629,1,2.0797,25-01-1993,MSFT,0
2.0797,2.1133,2.0545,1,2.0715,26-01-1993,MSFT,0
2.0545,2.0629,2.0126,1,2.0294,27-01-1993,MSFT,0
2.0294,2.0462,1.996,1,2.0462,28-01-1993,MSFT,0
2.0545,2.0715,2.0126,1,2.0378,29-01-1993,MSFT,0
2.0294,2.0715,2.0126,1,2.0545,01-02-1993,MSFT,0
2.0545,2.1049,2.0545,1,2.0963,02-02-1993,MSFT,0
2.1049,2.1216,2.0715,1,2.0797,03-02-1993,MSFT,0
2.0629,2.0629,1.9873,1,1.996,04-02-1993,MSFT,0
1.996,2.1049,1.9371,1,2.0963,05-02-1993,MSFT,0
2.0797,2.0963,1.996,1,2.0126,08-02-1993,MSFT,0
2.0378,2.0545,1.9625,1,1.9705,09-02-1993,MSFT,0
1.9873,2.0294,1.9792,1,2.0126,10-02-1993,MSFT,0
2.0294,2.0378,1.996,1,2.0043,11-02-1993,MSFT,0
2.0043,2.0043,1.9539,1,1.9625,12-02-1993,MSFT,0
1.9453,1.9705,1.8786,1,1.8867,16-02-1993,MSFT,0
1.9037,1.912,1.8197,1,1.8867,17-02-1993,MSFT,0
1.912,1.9453,1.8617,1,1.9203,18-02-1993,MSFT,0
1.9287,1.9287,1.8698,1,1.8786,19-02-1993,MSFT,0
1.8786,1.9037,1.803,1,1.803,22-02-1993,MSFT,0
1.8368,1.8952,1.803,1,1.8698,23-02-1993,MSFT,0
1.8617,1.9792,1.8531,1,1.9705,24-02-1993,MSFT,0
1.9371,1.996,1.9371,1,1.9873,25-02-1993,MSFT,0
1.9792,1.996,1.9539,1,1.9625,26-02-1993,MSFT,0
1.9705,1.9705,1.912,1,1.9203,01-03-1993,MSFT,0
1.9203,1.996,1.912,1,1.9873,02-03-1993,MSFT,0
1.996,2.0126,1.9625,1,1.996,03-03-1993,MSFT,0
1.996,1.996,1.9203,1,1.9705,04-03-1993,MSFT,0
1.9625,1.996,1.9371,1,1.9453,05-03-1993,MSFT,0
1.9453,1.9873,1.9287,1,1.9625,08-03-1993,MSFT,0
1.9792,1.996,1.9705,1,1.9792,09-03-1993,MSFT,0
1.9873,2.0126,1.9625,1,1.996,10-03-1993,MSFT,0
2.0043,2.0629,1.996,1,2.0378,11-03-1993,MSFT,0
2.021,2.0963,2.0043,1,2.0963,12-03-1993,MSFT,0
2.0963,2.0963,2.0462,1,2.0629,15-03-1993,MSFT,0
2.0715,2.0882,2.0462,1,2.0629,16-03-1993,MSFT,0
2.0378,2.0545,2.0043,1,2.0043,17-03-1993,MSFT,0
2.0126,2.0378,1.996,1,2.0043,18-03-1993,MSFT,0
2.0126,2.0126,1.9792,1,1.9792,19-03-1993,MSFT,0
1.9539,1.9792,1.9371,1,1.9625,22-03-1993,MSFT,0
1.9625,1.996,1.9539,1,1.9539,23-03-1993,MSFT,0
1.9539,2.0378,1.9539,1,2.0294,24-03-1993,MSFT,0
2.0378,2.0715,2.0294,1,2.0545,25-03-1993,MSFT,0
2.0715,2.0715,2.021,1,2.0378,26-03-1993,MSFT,0
2.0378,2.0797,2.0378,1,2.0462,29-03-1993,MSFT,0
2.0797,2.1467,2.0545,1,2.1385,30-03-1993,MSFT,0
2.1467,2.2136,2.1299,1,2.1718,31-03-1993,MSFT,0
2.1718,2.2307,2.1718,1,2.1886,01-04-1993,MSFT,0
2.1551,2.1635,2.1133,1,2.1133,02-04-1993,MSFT,0
2.0882,2.1718,2.0715,1,2.1551,05-04-1993,MSFT,0
2.1551,2.1886,2.0963,1,2.1133,06-04-1993,MSFT,0
2.1133,2.1299,2.0963,1,2.1216,07-04-1993,MSFT,0
2.1133,2.1216,2.0715,1,2.0963,08-04-1993,MSFT,0
2.0882,2.1467,2.0797,1,2.1216,12-04-1993,MSFT,0
2.1216,2.1718,2.0882,1,2.0882,13-04-1993,MSFT,0
2.0963,2.1216,2.0629,1,2.0963,14-04-1993,MSFT,0
2.0715,2.1133,2.021,1,2.0462,15-04-1993,MSFT,0
2.0545,2.0629,2.0126,1,2.0462,16-04-1993,MSFT,0
2.0462,2.0545,1.996,1,2.0462,19-04-1993,MSFT,0
2.0378,2.0545,1.996,1,2.0378,20-04-1993,MSFT,0
2.0378,2.0378,1.9792,1,1.996,21-04-1993,MSFT,0
1.9873,1.996,1.9453,1,1.9539,22-04-1993,MSFT,0
1.9539,1.9539,1.8952,1,1.912,23-04-1993,MSFT,0
1.9203,1.9371,1.8786,1,1.8867,26-04-1993,MSFT,0
1.8952,1.9453,1.8867,1,1.9371,27-04-1993,MSFT,0
1.9539,2.021,1.9453,1,2.021,28-04-1993,MSFT,0
2.0126,2.0126,1.9792,1,2.0126,29-04-1993,MSFT,0
1.996,2.0378,1.996,1,2.0126,30-04-1993,MSFT,0
2.0126,2.0462,1.996,1,2.021,03-05-1993,MSFT,0
2.0378,2.0797,2.0378,1,2.0715,04-05-1993,MSFT,0
2.0715,2.1133,2.0545,1,2.0963,05-05-1993,MSFT,0
2.0963,2.1133,2.0378,1,2.0545,06-05-1993,MSFT,0
2.0545,2.0629,2.0378,1,2.0462,07-05-1993,MSFT,0
2.0797,2.1133,2.0715,1,2.0963,10-05-1993,MSFT,0
2.0715,2.0882,2.0545,1,2.0629,11-05-1993,MSFT,0
2.0545,2.0715,2.0126,1,2.0294,12-05-1993,MSFT,0
2.0126,2.021,1.9873,1,2.0126,13-05-1993,MSFT,0
2.021,2.0378,1.996,1,2.0126,14-05-1993,MSFT,0
2.0126,2.0378,2.0043,1,2.0378,17-05-1993,MSFT,0
2.0378,2.0882,2.0378,1,2.0797,18-05-1993,MSFT,0
2.1299,2.1886,2.1049,1,2.1718,19-05-1993,MSFT,0
2.1718,2.2391,2.1635,1,2.2136,20-05-1993,MSFT,0
2.1971,2.2136,2.1635,1,2.1718,21-05-1993,MSFT,0
2.1718,2.2136,2.1635,1,2.1635,24-05-1993,MSFT,0
2.1551,2.1635,2.1133,1,2.1467,25-05-1993,MSFT,0
2.1551,2.2391,2.1467,1,2.2391,26-05-1993,MSFT,0
2.2307,2.2474,2.1886,1,2.2136,27-05-1993,MSFT,0
2.1971,2.2055,2.1551,1,2.1804,28-05-1993,MSFT,0
2.1886,2.3062,2.1804,1,2.264,01-06-1993,MSFT,0
2.2474,2.2892,2.2391,1,2.2474,02-06-1993,MSFT,0
2.2474,2.2558,2.2223,1,2.2223,03-06-1993,MSFT,0
2.2136,2.2223,2.1971,1,2.2136,04-06-1993,MSFT,0
2.2136,2.2474,2.1886,1,2.1886,07-06-1993,MSFT,0
2.1886,2.1886,2.1299,1,2.1718,08-06-1993,MSFT,0
2.1804,2.1886,2.1299,1,2.1385,09-06-1993,MSFT,0
2.1467,2.1718,2.1049,1,2.1467,10-06-1993,MSFT,0
2.1551,2.1718,2.0963,1,2.1049,11-06-1993,MSFT,0
2.1385,2.1718,2.1216,1,2.1718,14-06-1993,MSFT,0
2.1886,2.1886,2.1551,1,2.1718,15-06-1993,MSFT,0
2.1804,2.1886,2.0963,1,2.1467,16-06-1993,MSFT,0
2.1551,2.1551,2.1299,1,2.1385,17-06-1993,MSFT,0
2.1299,2.1467,2.0462,1,2.0545,18-06-1993,MSFT,0
2.0882,2.0963,2.0462,1,2.0797,21-06-1993,MSFT,0
2.0963,2.1133,2.0545,1,2.0715,22-06-1993,MSFT,0
2.0715,2.0963,2.0629,1,2.0797,23-06-1993,MSFT,0
2.0715,2.1049,2.0545,1,2.0797,24-06-1993,MSFT,0
2.0797,2.0963,2.0378,1,2.0797,25-06-1993,MSFT,0
2.0882,2.1216,2.0797,1,2.1216,28-06-1993,MSFT,0
2.1216,2.1551,2.0797,1,2.0963,29-06-1993,MSFT,0
2.0963,2.1216,2.0545,1,2.0715,30-06-1993,MSFT,0
2.0715,2.0797,2.0378,1,2.0462,01-07-1993,MSFT,0
2.0545,2.0545,2.0378,1,2.0545,02-07-1993,MSFT,0
2.0378,2.0629,2.0043,1,2.021,06-07-1993,MSFT,0
1.9287,1.9792,1.912,1,1.9625,07-07-1993,MSFT,0
1.9792,2.0126,1.9792,1,1.996,08-07-1993,MSFT,0
1.996,1.996,1.9625,1,1.9873,09-07-1993,MSFT,0
1.996,1.996,1.9625,1,1.9705,12-07-1993,MSFT,0
1.9792,1.9792,1.9371,1,1.9453,13-07-1993,MSFT,0
1.9539,2.0126,1.9371,1,1.9792,14-07-1993,MSFT,0
1.9792,1.9792,1.9453,1,1.9625,15-07-1993,MSFT,0
1.9539,1.9539,1.8952,1,1.9037,16-07-1993,MSFT,0
1.8698,1.8867,1.8368,1,1.8531,19-07-1993,MSFT,0
1.8617,1.8952,1.8368,1,1.8952,20-07-1993,MSFT,0
1.8451,1.8617,1.803,1,1.8617,21-07-1993,MSFT,0
1.8952,1.9203,1.803,1,1.828,22-07-1993,MSFT,0
1.8113,1.8368,1.803,1,1.828,23-07-1993,MSFT,0
1.8368,1.8617,1.828,1,1.8368,26-07-1993,MSFT,0
1.8451,1.8531,1.778,1,1.778,27-07-1993,MSFT,0
1.786,1.8698,1.7611,1,1.8368,28-07-1993,MSFT,0
1.8368,1.8952,1.8197,1,1.8617,29-07-1993,MSFT,0
1.7194,1.7442,1.6939,1,1.736,30-07-1993,MSFT,0
1.7611,1.778,1.7023,1,1.7106,02-08-1993,MSFT,0
1.7194,1.7194,1.6939,1,1.7194,03-08-1993,MSFT,0
1.7194,1.736,1.6856,1,1.7194,04-08-1993,MSFT,0
1.7273,1.7611,1.7194,1,1.7611,05-08-1993,MSFT,0
1.7611,1.786,1.7106,1,1.7194,06-08-1993,MSFT,0
1.7194,1.736,1.7023,1,1.7194,09-08-1993,MSFT,0
1.7194,1.7194,1.6522,1,1.6685,10-08-1993,MSFT,0
1.6772,1.7194,1.6685,1,1.7023,11-08-1993,MSFT,0
1.7023,1.7526,1.7023,1,1.736,12-08-1993,MSFT,0
1.736,1.778,1.7194,1,1.7694,13-08-1993,MSFT,0
1.778,1.8368,1.778,1,1.828,16-08-1993,MSFT,0
1.8368,1.8451,1.786,1,1.8197,17-08-1993,MSFT,0
1.828,1.8617,1.7945,1,1.8197,18-08-1993,MSFT,0
1.8197,1.828,1.736,1,1.7442,19-08-1993,MSFT,0
1.7273,1.803,1.7194,1,1.7945,20-08-1993,MSFT,0
1.778,1.8368,1.778,1,1.8113,23-08-1993,MSFT,0
1.7945,1.8113,1.778,1,1.786,24-08-1993,MSFT,0
1.7611,1.786,1.7106,1,1.7442,25-08-1993,MSFT,0
1.7273,1.736,1.6772,1,1.6939,26-08-1993,MSFT,0
1.7023,1.7023,1.6772,1,1.6939,27-08-1993,MSFT,0
1.7023,1.7194,1.6856,1,1.7106,30-08-1993,MSFT,0
1.736,1.778,1.7273,1,1.7694,31-08-1993,MSFT,0
1.7694,1.8197,1.7611,1,1.803,01-09-1993,MSFT,0
1.8197,1.8451,1.786,1,1.803,02-09-1993,MSFT,0
1.7945,1.803,1.7694,1,1.778,03-09-1993,MSFT,0
1.778,1.7945,1.7442,1,1.7611,07-09-1993,MSFT,0
1.736,1.7611,1.7194,1,1.7526,08-09-1993,MSFT,0
1.7611,1.7945,1.7526,1,1.7945,09-09-1993,MSFT,0
1.8113,1.8368,1.7945,1,1.8368,10-09-1993,MSFT,0
1.8451,1.8451,1.7945,1,1.7945,13-09-1993,MSFT,0
1.786,1.7945,1.7442,1,1.7694,14-09-1993,MSFT,0
1.778,1.803,1.7526,1,1.7945,15-09-1993,MSFT,0
1.803,1.8197,1.778,1,1.786,16-09-1993,MSFT,0
1.778,1.7945,1.7694,1,1.786,17-09-1993,MSFT,0
1.7945,1.828,1.7611,1,1.778,20-09-1993,MSFT,0
1.778,1.8197,1.7611,1,1.786,21-09-1993,MSFT,0
1.786,1.8368,1.7694,1,1.8197,22-09-1993,MSFT,0
1.8197,1.8617,1.803,1,1.8531,23-09-1993,MSFT,0
1.8451,1.8952,1.8451,1,1.8786,24-09-1993,MSFT,0
1.9203,1.9371,1.912,1,1.9371,27-09-1993,MSFT,0
1.9371,1.9792,1.9371,1,1.9792,28-09-1993,MSFT,0
1.9705,1.9792,1.8952,1,1.9539,29-09-1993,MSFT,0
1.9453,1.9539,1.9371,1,1.9371,30-09-1993,MSFT,0
1.9371,1.9539,1.9287,1,1.9287,01-10-1993,MSFT,0
1.9371,1.9792,1.9371,1,1.9453,04-10-1993,MSFT,0
1.9453,1.996,1.9371,1,1.9539,05-10-1993,MSFT,0
1.9539,2.0126,1.9539,1,1.996,06-10-1993,MSFT,0
1.996,2.0126,1.9705,1,1.9792,07-10-1993,MSFT,0
1.9792,1.996,1.9371,1,1.9873,08-10-1993,MSFT,0
1.9873,1.996,1.9371,1,1.9792,11-10-1993,MSFT,0
1.9792,2.0043,1.9371,1,1.9792,12-10-1993,MSFT,0
1.9705,1.9792,1.912,1,1.9539,13-10-1993,MSFT,0
1.9705,1.9792,1.9287,1,1.9287,14-10-1993,MSFT,0
1.9371,1.9539,1.8867,1,1.8952,15-10-1993,MSFT,0
1.9037,1.9539,1.8952,1,1.9539,18-10-1993,MSFT,0
1.9287,1.9792,1.8698,1,1.8867,19-10-1993,MSFT,0
1.8952,1.9203,1.8617,1,1.9037,20-10-1993,MSFT,0
1.8531,1.8786,1.8368,1,1.8698,21-10-1993,MSFT,0
1.8617,1.8952,1.8617,1,1.8867,22-10-1993,MSFT,0
1.8952,1.912,1.8617,1,1.8952,25-10-1993,MSFT,0
1.8952,1.8952,1.8617,1,1.8698,26-10-1993,MSFT,0
1.8698,1.8952,1.8698,1,1.8786,27-10-1993,MSFT,0
1.8786,1.8952,1.8531,1,1.8617,28-10-1993,MSFT,0
1.8698,1.8867,1.8617,1,1.8867,29-10-1993,MSFT,0
1.8867,1.9203,1.8786,1,1.9037,01-11-1993,MSFT,0
1.912,1.9203,1.8698,1,1.8867,02-11-1993,MSFT,0
1.8786,1.8952,1.828,1,1.8451,03-11-1993,MSFT,0
1.8531,1.8617,1.7945,1,1.7945,04-11-1993,MSFT,0
1.7945,1.8617,1.786,1,1.8531,05-11-1993,MSFT,0
1.8617,1.8698,1.828,1,1.8451,08-11-1993,MSFT,0
1.8617,1.8786,1.8368,1,1.8368,09-11-1993,MSFT,0
1.8786,1.9203,1.8617,1,1.912,10-11-1993,MSFT,0
1.912,1.9371,1.9037,1,1.9203,11-11-1993,MSFT,0
1.9203,1.9371,1.9203,1,1.9287,12-11-1993,MSFT,0
1.9287,1.9287,1.8952,1,1.8952,15-11-1993,MSFT,0
1.9037,1.9453,1.8952,1,1.9371,16-11-1993,MSFT,0
1.9453,1.9539,1.8952,1,1.8952,17-11-1993,MSFT,0
1.8952,1.9203,1.8786,1,1.8867,18-11-1993,MSFT,0
1.8786,1.8867,1.8698,1,1.8867,19-11-1993,MSFT,0
1.8786,1.8786,1.7945,1,1.8113,22-11-1993,MSFT,0
1.828,1.8451,1.8197,1,1.8197,23-11-1993,MSFT,0
1.8197,1.8786,1.8197,1,1.8531,24-11-1993,MSFT,0
1.8617,1.8617,1.8531,1,1.8617,26-11-1993,MSFT,0
1.8617,1.8786,1.8617,1,1.8698,29-11-1993,MSFT,0
1.8451,1.8952,1.8368,1,1.8786,30-11-1993,MSFT,0
1.8952,1.9371,1.8952,1,1.9203,01-12-1993,MSFT,0
1.9287,1.9539,1.9203,1,1.9453,02-12-1993,MSFT,0
1.9705,2.0378,1.9625,1,2.0126,03-12-1993,MSFT,0
1.996,2.0126,1.9792,1,1.996,06-12-1993,MSFT,0
1.996,2.021,1.996,1,2.0126,07-12-1993,MSFT,0
1.9539,1.9705,1.9371,1,1.9625,08-12-1993,MSFT,0
1.9625,1.9625,1.8952,1,1.9037,09-12-1993,MSFT,0
1.912,1.9371,1.8952,1,1.9287,10-12-1993,MSFT,0
1.9203,1.9287,1.8952,1,1.912,13-12-1993,MSFT,0
1.9037,1.9203,1.8617,1,1.8786,14-12-1993,MSFT,0
1.8786,1.9037,1.8786,1,1.8786,15-12-1993,MSFT,0
1.8786,1.9037,1.8786,1,1.8786,16-12-1993,MSFT,0
1.8952,1.8952,1.8786,1,1.8952,17-12-1993,MSFT,0
1.9037,1.9287,1.8952,1,1.9287,20-12-1993,MSFT,0
1.9287,1.9371,1.9203,1,1.9371,21-12-1993,MSFT,0
1.9371,1.9371,1.9037,1,1.9037,22-12-1993,MSFT,0
1.9037,1.9371,1.8952,1,1.9037,23-12-1993,MSFT,0
1.8952,1.912,1.8786,1,1.8952,27-12-1993,MSFT,0
1.8952,1.9539,1.8952,1,1.9453,28-12-1993,MSFT,0
1.9453,1.9625,1.8952,1,1.9203,29-12-1993,MSFT,0
