Open,High,Low,Volume,Predicted Price
120.217499,121.650002,119.2005,87144000.0,-197.262991828425
121.491501,124.25,121.448502,86410000.0,-191.5473827035299
123.893501,125.000504,123.363503,79962000.0,-167.2917683897856
125.0,126.272499,122.126999,102288000.0,-249.2088951642775
122.750504,123.4925,121.5065,57342000.0,-86.89770000598176
122.900002,123.099998,120.703003,71364000.0,-138.9715148374191
120.249496,120.679001,116.5,101138000.0,-251.1012881733037
119.216499,121.848503,118.911499,63804000.0,-111.80128266521834
120.796997,122.1185,119.910004,70198000.0,-134.9520478624488
122.400002,123.846497,122.208504,58578000.0,-90.38928565996295
123.349998,123.676498,122.265503,50598000.0,-61.9260981967204
123.400497,124.400002,123.058502,53420000.0,-71.05995963183143
123.871498,125.376999,122.500504,58974000.0,-91.24281842238949
